Project_ID,Mineral,State,Latitude,Longitude,Stage,Confidence
GSI-2025-1448,LithiumHydroxide,Jharkhand,23.11187764647849,76.83845842162921,G4 (Recon),88.05564211150876
GSI-2025-1449,Titanium-Ores,Odisha,25.572880116451124,84.3675549595997,G4 (Recon),26.986830056211204
GSI-2025-1450,Titanium-UnwroughtMetalPowders,Rajasthan,17.40125255041365,82.27391584127822,G3 (Prospecting),44.6358779120636
GSI-2025-1451,Cobalt-MattesIntermediates,Chhattisgarh,24.35549702992588,77.7838393623887,G3 (Prospecting),32.75318034270824
GSI-2025-1452,RareEarthMetal-FerroAlloys,Chhattisgarh,26.588846317098465,71.35117225047206,G4 (Recon),44.24710196883339
GSI-2025-1453,Titanium-Ores,Madhya Pradesh,24.8506704135481,71.37797114740508,G4 (Recon),32.58295485428107
GSI-2025-1454,LithiumHydroxide,Madhya Pradesh,21.693742093830377,79.86497119656016,G3 (Prospecting),76.49985332118588
GSI-2025-1455,Titanium-UnwroughtMetalPowders,Jharkhand,21.99789331737613,75.50179517773654,G3 (Prospecting),24.78365499084283
GSI-2025-1456,RareEarthMetal-Compounds,Tamil Nadu,21.705043729049017,74.95106030630649,G3 (Prospecting),60.19786911159604
GSI-2025-1457,RareEarthMetal-FerroAlloys,Odisha,18.202524454850376,80.34225259090425,G4 (Recon),90.96564380646757
GSI-2025-1458,RareEarthMetal-Compounds,Rajasthan,16.48957400129589,77.28636750438933,G2 (General),22.821474699822314
GSI-2025-1459,Copper,Tamil Nadu,25.619989419122344,74.06881072292056,G2 (General),79.86491493963509
GSI-2025-1460,Graphite-NaturalGraphite,Madhya Pradesh,17.355604406544984,86.18146536534957,G4 (Recon),29.406230308035553
GSI-2025-1461,LithiumCarbonate,Jharkhand,23.706999954094172,74.62890523206872,G3 (Prospecting),80.83977722052882
GSI-2025-1462,Lithium (Carbonate),Jharkhand,13.22452776833048,80.34871320834391,G2 (General),64.48742248751154
GSI-2025-1463,Cobalt-MattesIntermediates,Jammu & Kashmir,27.856142601869696,85.25445896235654,G2 (General),27.439989306688553
GSI-2025-1464,Titanium-UnwroughtMetalPowders,Karnataka,22.81576459708517,80.23285613883893,G2 (General),66.34255514035658
GSI-2025-1465,LithiumHydroxide,Rajasthan,19.525404775477988,79.70926794167589,G2 (General),59.13482747607203
GSI-2025-1466,Graphite-NaturalGraphite,Jharkhand,22.1949909118994,81.50041906934563,G3 (Prospecting),51.52607029476715
GSI-2025-1467,RareEarthMetal-Compounds,Madhya Pradesh,19.72774683441508,79.5751249921135,G2 (General),91.73992846116094
GSI-2025-1468,LithiumCarbonate,Karnataka,16.047523041691353,84.58479978316117,G2 (General),56.79031869635718
GSI-2025-1469,Titanium-UnwroughtMetalPowders,Jammu & Kashmir,26.789484355603257,75.33123660150834,G3 (Prospecting),23.011671642416967
GSI-2025-1470,Graphite,Tamil Nadu,20.938222282553475,86.32920418126524,G2 (General),40.67435363998368
GSI-2025-1471,Lithium (Carbonate),Rajasthan,15.5757393116585,84.3407877933562,G4 (Recon),72.60655261918063
GSI-2025-1472,Titanium-UnwroughtMetalPowders,Karnataka,18.44638670557201,79.02375506960004,G4 (Recon),52.30310474603753
GSI-2025-1473,Titanium-UnwroughtMetalPowders,Jharkhand,15.610391787325762,84.53500776528527,G3 (Prospecting),46.65350640974047
GSI-2025-1474,Titanium-UnwroughtMetalPowders,Madhya Pradesh,21.14962891550536,77.77340446832268,G4 (Recon),64.61676318394109
GSI-2025-1475,RareEarthMetal-Compounds,Jammu & Kashmir,21.134496339507276,81.95762656893415,G4 (Recon),25.311873356984687
GSI-2025-1476,Lithium (Carbonate),Odisha,23.9842904375422,76.12327114801975,G4 (Recon),46.11173300940973
GSI-2025-1477,RareEarthMetal-Compounds,Jharkhand,24.682389476869258,77.46299882870035,G2 (General),48.75425692755363
GSI-2025-1478,Cobalt-MattesIntermediates,Jharkhand,20.797866243487835,79.59779125859262,G2 (General),40.62593984922164
GSI-2025-1479,RareEarthMetal-Compounds,Karnataka,23.390162370677587,81.03674283611483,G2 (General),86.7210949431484
GSI-2025-1480,LithiumCarbonate,Chhattisgarh,12.730558378336456,86.43077892903509,G4 (Recon),42.381084209931856
GSI-2025-1481,Cobalt-MattesIntermediates,Karnataka,22.841366646743104,79.96833073139177,G4 (Recon),93.33372558965361
GSI-2025-1482,Graphite-ArtificialGraphite,Chhattisgarh,27.61916050057851,83.37637431184616,G2 (General),33.21379867213624
GSI-2025-1483,RareEarthMetal-Compounds,Tamil Nadu,21.40941172105108,86.68436019672748,G4 (Recon),29.797131467547274
GSI-2025-1484,RareEarthMetal-Compounds,Odisha,24.498795183655563,76.80843972281615,G3 (Prospecting),20.28107100548018
GSI-2025-1485,Titanium-Ores,Tamil Nadu,18.292146677623265,75.33441321176643,G2 (General),88.0795859367246
GSI-2025-1486,Copper,Jharkhand,19.98068497632869,76.56914386438282,G3 (Prospecting),81.93213090973344
GSI-2025-1487,Graphite-NaturalGraphite,Rajasthan,12.774365897032068,74.71164184977347,G3 (Prospecting),35.02381082795386
GSI-2025-1488,Titanium-TitaniumDioxide,Odisha,17.397563208259225,72.53573686285839,G3 (Prospecting),20.386332241445377
GSI-2025-1489,Lithium (Carbonate),Rajasthan,22.402703874783192,86.29132983750499,G3 (Prospecting),33.73885766655615
GSI-2025-1490,RareEarthMetal-FerroAlloys,Jharkhand,26.245524528927092,73.19483075542705,G2 (General),33.12944323760982
GSI-2025-1491,Graphite-NaturalGraphite,Tamil Nadu,19.67687339220352,84.64467588177729,G2 (General),66.06324278322887
GSI-2025-1492,Lithium (Carbonate),Chhattisgarh,26.11507003547657,82.19494441931408,G2 (General),40.57908457492596
GSI-2025-1493,Cobalt-MattesIntermediates,Madhya Pradesh,24.955617575795745,81.4510249989853,G3 (Prospecting),59.79988726899641
GSI-2025-1494,RareEarthMetal-FerroAlloys,Rajasthan,21.340973935039436,82.70506320442124,G2 (General),46.880921058848195
GSI-2025-1495,Graphite-NaturalGraphite,Madhya Pradesh,20.558935337270327,83.23969406911124,G3 (Prospecting),22.85872641531135
GSI-2025-1496,Titanium-Ores,Chhattisgarh,20.798430774136058,83.15474445063538,G2 (General),74.68946122226879
GSI-2025-1497,LithiumHydroxide,Rajasthan,28.55880066849008,79.94998062172772,G3 (Prospecting),86.0495777610695
GSI-2025-1498,RareEarthMetal-FerroAlloys,Tamil Nadu,22.118424746096828,72.14496667988801,G3 (Prospecting),27.1509487795204
GSI-2025-1499,Titanium-TitaniumDioxide,Karnataka,19.36386062367997,80.64095870584512,G2 (General),86.32324070846963
GSI-2025-1500,LithiumCarbonate,Jharkhand,13.502023301481778,72.88042407288383,G3 (Prospecting),31.25690543856298
GSI-2025-1501,Graphite-ArtificialGraphite,Madhya Pradesh,27.72826860056101,82.66640490837926,G4 (Recon),49.51271788201516
GSI-2025-1502,LithiumHydroxide,Karnataka,19.92618388289262,84.98197764694814,G3 (Prospecting),30.96059972495707
GSI-2025-1503,LithiumHydroxide,Jammu & Kashmir,25.896981893248498,76.93001966476686,G2 (General),24.559471393739667
GSI-2025-1504,Lithium (Carbonate),Madhya Pradesh,15.472108823276567,74.91913976828741,G3 (Prospecting),57.1913215399709
GSI-2025-1505,Copper,Madhya Pradesh,17.079279108730837,79.52530271863691,G3 (Prospecting),23.971684676465408
GSI-2025-1506,LithiumHydroxide,Jharkhand,22.013260414962122,79.63028789283275,G4 (Recon),50.779863518967524
GSI-2025-1507,Cobalt-MattesIntermediates,Odisha,13.390939961859187,73.63079962581456,G2 (General),71.07156796140737
GSI-2025-1508,RareEarthMetal-FerroAlloys,Karnataka,28.470786272570816,84.8858786086359,G4 (Recon),52.93313232468186
GSI-2025-1509,Copper,Tamil Nadu,17.86050843040374,74.59178487105058,G4 (Recon),69.93559302256551
GSI-2025-1510,Copper,Jammu & Kashmir,15.977834368324691,82.70304809047568,G2 (General),22.82405811543278
GSI-2025-1511,Titanium-UnwroughtMetalPowders,Chhattisgarh,14.756494003004306,80.56395391663321,G2 (General),93.302288530433
GSI-2025-1512,Titanium-UnwroughtMetalPowders,Karnataka,19.210430958814094,76.50758645716468,G3 (Prospecting),35.33389365591475
GSI-2025-1513,Graphite,Chhattisgarh,28.143032553316147,76.94978494741095,G3 (Prospecting),52.03240529759867
GSI-2025-1514,Graphite-NaturalGraphite,Karnataka,23.73661230467941,77.44786403764793,G2 (General),30.295599916415377
GSI-2025-1515,Lithium (Carbonate),Jharkhand,13.493306373544318,81.1695798414655,G4 (Recon),84.20211500866876
GSI-2025-1516,Titanium-TitaniumDioxide,Chhattisgarh,16.148970674908988,76.95610115833342,G2 (General),71.9195571442454
GSI-2025-1517,Graphite-ArtificialGraphite,Tamil Nadu,22.285411758746932,74.74983051498705,G3 (Prospecting),53.91134702526851
GSI-2025-1518,Cobalt-MattesIntermediates,Jammu & Kashmir,20.570592183232613,79.9794800645254,G4 (Recon),94.23773633621907
GSI-2025-1519,Titanium-UnwroughtMetalPowders,Rajasthan,13.104871603878461,77.44385879262532,G4 (Recon),39.322504637408215
GSI-2025-1520,Graphite-NaturalGraphite,Karnataka,18.698150761353798,83.45304606571828,G3 (Prospecting),46.56909333633917
GSI-2025-1521,Cobalt-MattesIntermediates,Jharkhand,19.63545148007989,81.14541446826294,G3 (Prospecting),78.91435604109381
GSI-2025-1522,Titanium-TitaniumDioxide,Jharkhand,27.154432987871456,83.55909283262199,G4 (Recon),64.95004686264771
GSI-2025-1523,LithiumHydroxide,Karnataka,26.690480988377523,80.06792930074472,G3 (Prospecting),40.28660218825448
GSI-2025-1524,Copper,Chhattisgarh,22.183058707106266,80.03547167810294,G2 (General),79.79078859408719
GSI-2025-1525,RareEarthMetal-Compounds,Jharkhand,24.80568272401863,72.94228588940157,G3 (Prospecting),35.19503950941879
GSI-2025-1526,Copper,Odisha,23.479137427271205,81.4116340588854,G2 (General),77.87888120368821
GSI-2025-1527,Graphite-NaturalGraphite,Tamil Nadu,26.688136705571257,81.00957494228011,G3 (Prospecting),30.97096730997781
GSI-2025-1528,Lithium (Carbonate),Rajasthan,18.96382844623588,79.8277084195494,G2 (General),90.95896553280518
GSI-2025-1529,RareEarthMetal-FerroAlloys,Karnataka,26.205819656759473,76.05351725830468,G2 (General),87.49398875864604
GSI-2025-1530,Copper,Rajasthan,25.25604539325222,71.5708518779643,G3 (Prospecting),34.9377979876285
GSI-2025-1531,Copper,Jammu & Kashmir,27.101514133621915,79.80130981606908,G2 (General),75.66351128632903
GSI-2025-1532,Graphite,Rajasthan,24.307559129226995,76.01729963118072,G4 (Recon),36.432724090429325
GSI-2025-1533,LithiumHydroxide,Karnataka,20.976918019286693,72.6075173752965,G3 (Prospecting),92.47348646790307
GSI-2025-1534,Copper,Madhya Pradesh,26.040108536306874,82.42765816257223,G4 (Recon),90.78665521526712
GSI-2025-1535,Lithium (Carbonate),Odisha,18.074340867948393,80.35455252377787,G2 (General),26.621920576919123
GSI-2025-1536,LithiumHydroxide,Karnataka,23.33148475842585,80.07309624364406,G2 (General),61.60063153921692
GSI-2025-1537,Graphite-ArtificialGraphite,Rajasthan,25.741384304154373,81.73098998016782,G4 (Recon),59.68611391736228
GSI-2025-1538,Titanium-Ores,Rajasthan,27.372892991395815,74.3745959910772,G4 (Recon),22.580649995521355
GSI-2025-1539,Graphite-NaturalGraphite,Karnataka,14.118097631087767,77.46155298329177,G4 (Recon),60.2265956728297
GSI-2025-1540,Titanium-Ores,Tamil Nadu,13.665289006234312,72.684656530233,G3 (Prospecting),26.962938429634107
GSI-2025-1541,Lithium (Carbonate),Chhattisgarh,20.261457063768106,71.71959293378323,G3 (Prospecting),69.89622910989047
GSI-2025-1542,Cobalt-MattesIntermediates,Jammu & Kashmir,28.434517047457383,86.4428253145727,G4 (Recon),38.67812768086879
GSI-2025-1543,Cobalt-MattesIntermediates,Jammu & Kashmir,14.788352936013034,85.23524412438195,G4 (Recon),53.95905587674649
GSI-2025-1544,Graphite-NaturalGraphite,Tamil Nadu,12.880679833756268,86.91867138519439,G3 (Prospecting),59.508793772217224
GSI-2025-1545,Cobalt-MattesIntermediates,Chhattisgarh,19.395886860892986,72.04497504780781,G4 (Recon),73.9076091087054
GSI-2025-1546,Lithium (Carbonate),Jammu & Kashmir,20.99558493370844,78.04387783743582,G4 (Recon),22.26084715236704
GSI-2025-1547,Graphite-NaturalGraphite,Madhya Pradesh,26.530845213401317,73.04850494040853,G3 (Prospecting),83.83307345579625
GSI-2025-1548,Graphite-NaturalGraphite,Tamil Nadu,13.68576602924783,86.49379866939044,G3 (Prospecting),52.42257413874118
GSI-2025-1549,Graphite-NaturalGraphite,Jharkhand,22.683391265293267,74.77942568608084,G2 (General),62.337296210719984
GSI-2025-1550,Graphite,Karnataka,20.804162316936306,82.94483445379169,G4 (Recon),77.47390222400217
GSI-2025-1551,RareEarthMetal-FerroAlloys,Karnataka,15.897361343194417,86.1685574744563,G4 (Recon),77.61137395449208
GSI-2025-1552,Graphite-ArtificialGraphite,Jammu & Kashmir,20.00489646791813,74.11861080233554,G3 (Prospecting),88.16733279889328
GSI-2025-1553,Copper,Odisha,26.145416047640182,82.45692190788179,G2 (General),65.65484129645952
GSI-2025-1554,Titanium-UnwroughtMetalPowders,Odisha,26.54651427786976,77.36788823091238,G2 (General),75.04798115394021
GSI-2025-1555,Graphite,Karnataka,28.12637832630027,74.51191783057658,G4 (Recon),93.31365662599973
GSI-2025-1556,Cobalt-MattesIntermediates,Odisha,14.118639144111063,71.94250613406311,G2 (General),51.23600579504758
GSI-2025-1557,RareEarthMetal-Compounds,Karnataka,27.88769962801662,75.19336550286589,G4 (Recon),23.882583229126553
GSI-2025-1558,Graphite-ArtificialGraphite,Karnataka,21.762258925341197,74.62819976306523,G3 (Prospecting),74.35050860260294
GSI-2025-1559,LithiumHydroxide,Odisha,23.334451471396783,72.34997874710214,G4 (Recon),67.24940075399607
GSI-2025-1560,Titanium-UnwroughtMetalPowders,Odisha,25.292032031129104,80.20295493961801,G3 (Prospecting),25.006913850571937
GSI-2025-1561,RareEarthMetal-FerroAlloys,Jammu & Kashmir,27.00502651196946,72.63998310448751,G3 (Prospecting),48.803766521884135
GSI-2025-1562,RareEarthMetal-Compounds,Odisha,16.285520745435157,72.73810376244737,G4 (Recon),88.06573798900575
GSI-2025-1563,Graphite,Madhya Pradesh,13.781136081394934,79.20415503262552,G2 (General),36.962542345480585
GSI-2025-1564,Copper,Rajasthan,24.631329367133937,81.60645259420836,G2 (General),49.28910682590629
GSI-2025-1565,LithiumHydroxide,Rajasthan,17.69666476208933,83.01612766904043,G4 (Recon),76.14399104681075
GSI-2025-1566,Cobalt-MattesIntermediates,Karnataka,18.13326640728228,80.04341181132676,G3 (Prospecting),86.99851989663046
GSI-2025-1567,LithiumCarbonate,Madhya Pradesh,24.270105806867566,74.25676925993123,G2 (General),75.55789988811895
GSI-2025-1568,Cobalt-MattesIntermediates,Tamil Nadu,19.69608050500505,81.4906284386726,G2 (General),47.971174812683614
GSI-2025-1569,Titanium-UnwroughtMetalPowders,Madhya Pradesh,20.15108843800313,79.19407965007662,G2 (General),86.48588036393662
GSI-2025-1570,Graphite,Madhya Pradesh,19.24305478764247,75.49790767786797,G3 (Prospecting),59.672518096058596
GSI-2025-1571,Graphite,Jammu & Kashmir,24.001589195519323,71.82714104354041,G2 (General),43.046813660399174
GSI-2025-1572,Copper,Madhya Pradesh,26.189127248116797,85.63205803397211,G3 (Prospecting),64.03940538584087
GSI-2025-1573,Cobalt-MattesIntermediates,Odisha,16.463285621947193,76.88506114462092,G4 (Recon),59.798903962865815
GSI-2025-1574,Graphite-NaturalGraphite,Madhya Pradesh,13.42193265523718,72.454592861956,G3 (Prospecting),49.62969238894146
GSI-2025-1575,Lithium (Carbonate),Jammu & Kashmir,13.836150654895198,75.0472980411236,G2 (General),73.57921353931428
GSI-2025-1576,Graphite-ArtificialGraphite,Tamil Nadu,24.27951670814523,72.94589235175395,G2 (General),65.89223169703722
GSI-2025-1577,Graphite,Karnataka,18.878448143363997,73.51465280297812,G2 (General),38.7867707550235
GSI-2025-1578,Graphite-ArtificialGraphite,Rajasthan,24.52207634005684,82.28035636138422,G2 (General),50.730197611633045
GSI-2025-1579,Titanium-TitaniumDioxide,Jammu & Kashmir,20.434351595566632,82.83147359058556,G2 (General),43.570669092822655
GSI-2025-1580,Copper,Rajasthan,27.633495968121004,83.15178339000315,G2 (General),20.572702246703688
GSI-2025-1581,Titanium-UnwroughtMetalPowders,Tamil Nadu,13.733331592841154,79.03618741795316,G3 (Prospecting),28.31732452807898
GSI-2025-1582,Titanium-TitaniumDioxide,Karnataka,16.91666984959664,83.57906211586157,G2 (General),63.16000537090612
GSI-2025-1583,Cobalt-MattesIntermediates,Jammu & Kashmir,13.787811921070126,77.11475224690385,G3 (Prospecting),22.492653889769993
GSI-2025-1584,RareEarthMetal-Compounds,Rajasthan,23.81324027460679,72.11207770904583,G2 (General),66.67859521067035
GSI-2025-1585,Titanium-TitaniumDioxide,Jharkhand,17.5288321330925,81.89323726977256,G3 (Prospecting),22.414644377224857
GSI-2025-1586,LithiumCarbonate,Odisha,27.47268103626536,84.67814465003015,G4 (Recon),26.20906952327373
GSI-2025-1587,RareEarthMetal-Compounds,Jammu & Kashmir,14.460625622510696,80.47168676460379,G3 (Prospecting),65.23162639195561
GSI-2025-1588,RareEarthMetal-Compounds,Tamil Nadu,16.90472762777415,86.26975345327708,G3 (Prospecting),74.24549403870117
GSI-2025-1589,Copper,Jharkhand,23.41237873138131,83.88775830468903,G4 (Recon),91.91591593459206
GSI-2025-1590,Graphite-NaturalGraphite,Chhattisgarh,20.285966632678356,81.66955703996224,G4 (Recon),23.56518909599342
GSI-2025-1591,Graphite-ArtificialGraphite,Madhya Pradesh,13.653850739442827,74.0868935889577,G4 (Recon),70.30304937579768
GSI-2025-1592,LithiumCarbonate,Rajasthan,18.191696234156005,71.24174465160712,G4 (Recon),83.88056875261216
GSI-2025-1593,Copper,Madhya Pradesh,25.440656748279615,73.4270888938652,G4 (Recon),77.56510856643649
GSI-2025-1594,Titanium-UnwroughtMetalPowders,Odisha,20.572531888014414,76.3722144321903,G2 (General),33.01102170747424
GSI-2025-1595,LithiumCarbonate,Chhattisgarh,22.899454337133303,79.55757652547464,G2 (General),45.739830271965914
GSI-2025-1596,LithiumCarbonate,Odisha,28.23732290098704,80.70500216622304,G3 (Prospecting),24.47184316915108
GSI-2025-1597,RareEarthMetal-FerroAlloys,Jammu & Kashmir,23.134069095177964,81.47863228455171,G4 (Recon),38.3084847396355
GSI-2025-1598,Titanium-TitaniumDioxide,Jammu & Kashmir,24.358086891001772,74.00095458702884,G2 (General),55.208536222228894
GSI-2025-1599,Graphite,Odisha,13.713806422484996,72.83383139419392,G3 (Prospecting),30.192633644695015
GSI-2025-1600,Cobalt-MattesIntermediates,Madhya Pradesh,18.24307540603774,81.79717552029123,G3 (Prospecting),37.21191395580428
GSI-2025-1601,Copper,Odisha,21.38546175673525,83.988703720318,G2 (General),51.39499252137975
GSI-2025-1602,LithiumCarbonate,Odisha,25.948232598760246,73.27835576372786,G3 (Prospecting),59.18076081460357
GSI-2025-1603,Titanium-TitaniumDioxide,Jammu & Kashmir,14.308458647819366,84.24906149813373,G4 (Recon),42.203242525889095
GSI-2025-1604,RareEarthMetal-Compounds,Madhya Pradesh,18.175881719334228,77.64282357487207,G4 (Recon),83.59784532889043
GSI-2025-1605,Titanium-Ores,Madhya Pradesh,21.692618062113965,86.62746820908089,G4 (Recon),82.89478982666205
GSI-2025-1606,Copper,Chhattisgarh,14.075161022885274,86.51643101579977,G4 (Recon),21.857114757587556
GSI-2025-1607,Graphite,Karnataka,15.58377649403114,76.3797662382267,G3 (Prospecting),41.932044737564674
GSI-2025-1608,Graphite-ArtificialGraphite,Karnataka,20.85895505466665,80.39537224892716,G4 (Recon),38.95582536358033
GSI-2025-1609,Titanium-TitaniumDioxide,Odisha,21.261158140092284,81.46771982697693,G2 (General),86.32681626194815
GSI-2025-1610,RareEarthMetal-FerroAlloys,Rajasthan,27.44848139682095,83.22346529478249,G4 (Recon),36.78422338477413
GSI-2025-1611,Graphite-NaturalGraphite,Jharkhand,27.662769472377143,73.065506914472,G3 (Prospecting),68.1653070612524
GSI-2025-1612,Lithium (Carbonate),Tamil Nadu,24.75257908617782,81.9552299164777,G3 (Prospecting),82.03501298776132
GSI-2025-1613,LithiumCarbonate,Odisha,27.896494079827043,85.4044305974159,G4 (Recon),44.645439286187084
GSI-2025-1614,RareEarthMetal-Compounds,Jharkhand,16.46192530191273,86.48909115762683,G2 (General),56.182575435899686
GSI-2025-1615,Graphite,Tamil Nadu,25.38494023520805,82.10869454413081,G4 (Recon),48.98037488385385
GSI-2025-1616,LithiumHydroxide,Rajasthan,26.09425059066559,82.35286589369224,G3 (Prospecting),78.37890602711839
GSI-2025-1617,Lithium (Carbonate),Karnataka,27.83736233675553,85.17413562971939,G4 (Recon),46.44110784014555
GSI-2025-1618,Titanium-TitaniumDioxide,Tamil Nadu,23.701325182420995,74.90672103167434,G3 (Prospecting),92.524576979462
GSI-2025-1619,Graphite-NaturalGraphite,Odisha,26.236162732634746,79.595613463572,G3 (Prospecting),37.17519364091534
GSI-2025-1620,RareEarthMetal-FerroAlloys,Jammu & Kashmir,26.33269068619851,83.6548090889941,G2 (General),58.017608382510815
GSI-2025-1621,Graphite,Chhattisgarh,26.26160678130773,71.66489025453697,G3 (Prospecting),57.66355321553246
GSI-2025-1622,Graphite-NaturalGraphite,Chhattisgarh,17.36604700412928,77.8454446464273,G3 (Prospecting),73.17657773585412
GSI-2025-1623,LithiumHydroxide,Madhya Pradesh,15.035293964385378,82.21001261446915,G3 (Prospecting),44.60375791016037
GSI-2025-1624,Lithium (Carbonate),Odisha,26.081083769385053,74.54867870308445,G2 (General),80.19428697042585
GSI-2025-1625,LithiumHydroxide,Rajasthan,25.971971507952254,75.96296698584581,G3 (Prospecting),88.1784249009742
GSI-2025-1626,LithiumCarbonate,Jammu & Kashmir,13.056294060148783,80.15558825611384,G4 (Recon),44.672210317919074
GSI-2025-1627,RareEarthMetal-FerroAlloys,Odisha,26.679970414294882,77.5376179529061,G2 (General),85.97722668760271
GSI-2025-1628,Titanium-TitaniumDioxide,Jharkhand,13.662061291281058,71.70019994098202,G2 (General),38.755466512891644
GSI-2025-1629,Graphite,Madhya Pradesh,13.968068924463623,83.62164030416366,G2 (General),27.50680265316845
GSI-2025-1630,Copper,Odisha,18.149373692399287,78.96430610786253,G3 (Prospecting),52.080800883957075
GSI-2025-1631,Cobalt-MattesIntermediates,Madhya Pradesh,17.89911900016428,84.41633223751995,G2 (General),21.70822533719431
GSI-2025-1632,LithiumCarbonate,Jammu & Kashmir,13.230181745637346,72.61552348111138,G4 (Recon),72.41532361262719
GSI-2025-1633,Graphite-ArtificialGraphite,Jharkhand,24.605110254286018,74.70563159801902,G3 (Prospecting),45.121103855681
GSI-2025-1634,Titanium-TitaniumDioxide,Jharkhand,13.368963243916616,85.9348941580587,G3 (Prospecting),74.97755301574158
GSI-2025-1635,Titanium-TitaniumDioxide,Jharkhand,18.48316831829029,82.38720825460439,G4 (Recon),68.11350050869319
GSI-2025-1636,Lithium (Carbonate),Chhattisgarh,25.45590259318964,77.1788241465865,G2 (General),55.6370838868387
GSI-2025-1637,Titanium-TitaniumDioxide,Karnataka,15.011861815405755,74.99103818474408,G4 (Recon),57.6772054548194
GSI-2025-1638,Lithium (Carbonate),Rajasthan,19.83407216978935,81.76438697984595,G4 (Recon),51.763906836042345
GSI-2025-1639,RareEarthMetal-FerroAlloys,Tamil Nadu,16.341941567963197,75.55397436107887,G3 (Prospecting),38.46906132610507
GSI-2025-1640,RareEarthMetal-Compounds,Jharkhand,24.699559772079507,75.52665825264934,G4 (Recon),78.69079063106223
GSI-2025-1641,RareEarthMetal-Compounds,Rajasthan,12.618880993889686,86.56202667403358,G2 (General),63.27256890868974
GSI-2025-1642,Graphite-ArtificialGraphite,Chhattisgarh,25.017369681150985,82.47390141297565,G4 (Recon),85.14866959172957
GSI-2025-1643,LithiumHydroxide,Jharkhand,19.03355143433574,86.87266397947434,G4 (Recon),77.21427511807595
GSI-2025-1644,LithiumCarbonate,Chhattisgarh,14.065038897200504,86.36624981136737,G2 (General),59.9467816465246
GSI-2025-1645,Titanium-Ores,Tamil Nadu,21.344933824741684,72.35548911086559,G2 (General),21.166755750553474
GSI-2025-1646,RareEarthMetal-FerroAlloys,Rajasthan,25.738383617099878,78.17330529220982,G4 (Recon),37.82703790295035
GSI-2025-1647,Cobalt-MattesIntermediates,Madhya Pradesh,20.753322984492467,76.79923146679519,G3 (Prospecting),21.302627218076836
GSI-2025-1648,Titanium-UnwroughtMetalPowders,Odisha,13.306839325388793,76.21710576220934,G4 (Recon),65.3165405257538
GSI-2025-1649,Titanium-UnwroughtMetalPowders,Tamil Nadu,21.08837222899546,73.2592685190321,G3 (Prospecting),66.95419224502693
GSI-2025-1650,Titanium-TitaniumDioxide,Jharkhand,24.12360469918059,80.25548331766267,G4 (Recon),32.31551508471985
GSI-2025-1651,LithiumHydroxide,Jammu & Kashmir,12.713787471049775,84.3177976295811,G3 (Prospecting),30.02007620098263
GSI-2025-1652,Titanium-Ores,Jharkhand,17.671536745610457,83.3444416156348,G2 (General),82.40665929733856
GSI-2025-1653,Titanium-UnwroughtMetalPowders,Chhattisgarh,13.170494509436757,71.75702271660907,G2 (General),71.9580336942702
GSI-2025-1654,Titanium-TitaniumDioxide,Jharkhand,24.959338921340446,84.31174390595916,G4 (Recon),38.41286440420137
GSI-2025-1655,LithiumCarbonate,Odisha,24.906673038448652,76.2124326624875,G4 (Recon),41.53618988981566
GSI-2025-1656,Cobalt-MattesIntermediates,Tamil Nadu,16.051176680875514,76.39954785438483,G4 (Recon),39.32286855074905
GSI-2025-1657,Lithium (Carbonate),Odisha,22.381585295420123,79.16506535319951,G2 (General),40.27126665654788
GSI-2025-1658,Graphite,Chhattisgarh,24.24173650520406,78.34020385576918,G3 (Prospecting),89.37308015982552
GSI-2025-1659,Graphite-ArtificialGraphite,Jammu & Kashmir,13.233280021641074,82.07928066712047,G2 (General),43.883125565102034
GSI-2025-1660,RareEarthMetal-Compounds,Rajasthan,20.514814319474528,78.61023462589871,G4 (Recon),38.15682430187728
GSI-2025-1661,LithiumHydroxide,Odisha,25.26685942350399,83.82812588087846,G2 (General),86.9985331198994
GSI-2025-1662,Cobalt-MattesIntermediates,Madhya Pradesh,13.973814643334899,80.04370185636856,G2 (General),57.85468343771322
GSI-2025-1663,Lithium (Carbonate),Odisha,13.48687602167073,79.60226220835156,G4 (Recon),29.483618722512066
GSI-2025-1664,Titanium-TitaniumDioxide,Jharkhand,16.145957242791077,84.81653768491458,G2 (General),64.5819349974546
GSI-2025-1665,Copper,Karnataka,13.697294024750395,82.10613551286461,G4 (Recon),83.47687932992153
GSI-2025-1666,Titanium-UnwroughtMetalPowders,Odisha,26.184110191013666,83.38142466901684,G4 (Recon),40.21528657198759
GSI-2025-1667,Titanium-TitaniumDioxide,Madhya Pradesh,14.573814953858149,76.56050277031191,G3 (Prospecting),93.92379655228726
GSI-2025-1668,RareEarthMetal-Compounds,Tamil Nadu,16.117532420274593,71.88008610135026,G4 (Recon),61.58539222729661
GSI-2025-1669,LithiumHydroxide,Tamil Nadu,28.112362965144964,83.11651010068177,G3 (Prospecting),51.18598817345045
GSI-2025-1670,Graphite,Tamil Nadu,28.491221784030245,81.70695576369654,G4 (Recon),83.25543613287313
GSI-2025-1671,Graphite-NaturalGraphite,Jammu & Kashmir,14.769636388418524,74.63351979368802,G3 (Prospecting),21.765897932901332
GSI-2025-1672,RareEarthMetal-Compounds,Tamil Nadu,23.270239127851024,80.7725342596716,G3 (Prospecting),59.84591437424226
