HSN,Commodity,Country,Year,Month,Trade Type,Value (Rs Cr),Quantity,Unit
2530,Lithium ores,Argentina,2020,10,Import,480.4817398908648,20969.60852058911,MT
2530,Lithium ores,Zimbabwe,2020,10,Import,2094.821796715575,4234.482362871837,MT
2530,Lithium ores,Australia,2020,10,Export,1809.2206164504487,6438.906840774427,MT
2530,Lithium ores,Chile,2020,10,Export,4060.3525290451885,47436.71327225907,MT
2530,Lithium ores,China,2020,10,Export,454.35072876389916,47800.645157293366,MT
2530,Lithium ores,Argentina,2020,10,Export,2660.6253367500512,15678.718219739822,MT
2530,Lithium ores,Zimbabwe,2020,10,Export,476.6241688532012,25530.589135450475,MT
2508,Graphite ores,China,2020,10,Import,3993.1261680046687,35647.23738606821,MT
2508,Graphite ores,Madagascar,2020,10,Import,346.1074561734714,4572.189933027272,MT
2508,Graphite ores,Mozambique,2020,10,Import,2074.079084899922,15469.23420834922,MT
2508,Graphite ores,Sri Lanka,2020,10,Import,1238.6831829746343,14769.220446526966,MT
2508,Graphite ores,Canada,2020,10,Import,4037.0654421547347,46532.17462796084,MT
2508,Graphite ores,China,2020,10,Export,2085.0032031850756,45399.439104492354,MT
2508,Graphite ores,Madagascar,2020,10,Export,1675.3289361146217,24345.41233084579,MT
2508,Graphite ores,Mozambique,2020,10,Export,1207.5420892983987,32383.326066616355,MT
2508,Graphite ores,Sri Lanka,2020,10,Export,4897.007464356564,30571.161706125553,MT
2508,Graphite ores,Canada,2020,10,Export,1853.2890121563894,32743.05485353589,MT
2603,Copper ores,Chile,2020,11,Import,702.3113244803991,44544.29493300453,MT
2603,Copper ores,Australia,2020,11,Import,2565.1113588211983,23018.137359942462,MT
2603,Copper ores,Indonesia,2020,11,Import,2970.737463422244,31614.40927668072,MT
2603,Copper ores,Peru,2020,11,Import,451.70145050991385,34448.24383994672,MT
2603,Copper ores,USA,2020,11,Import,1285.465233546095,35983.6789928229,MT
2603,Copper ores,Chile,2020,11,Export,4130.420492482564,40393.96687007349,MT
2603,Copper ores,Australia,2020,11,Export,2807.2547402986565,26488.324723226808,MT
2603,Copper ores,Indonesia,2020,11,Export,800.0922105631174,38991.96136975364,MT
2603,Copper ores,Peru,2020,11,Export,1429.9059641889005,25338.07571807938,MT
2603,Copper ores,USA,2020,11,Export,1492.943055344832,7557.589786984964,MT
2530,Lithium ores,Australia,2020,11,Import,3184.832714769509,3662.2697063222877,MT
2530,Lithium ores,Chile,2020,11,Import,3768.36164721838,16561.752967794717,MT
2530,Lithium ores,China,2020,11,Import,100.65999572197806,26045.327822624262,MT
2530,Lithium ores,Argentina,2020,11,Import,329.5743517852553,14532.308333224075,MT
2530,Lithium ores,Zimbabwe,2020,11,Import,3564.1847885330094,4071.7914594714275,MT
2530,Lithium ores,Australia,2020,11,Export,4212.758612544411,1187.1762102705723,MT
2530,Lithium ores,Chile,2020,11,Export,1309.436959089321,37304.298751451504,MT
2530,Lithium ores,China,2020,11,Export,1649.7237336736032,5992.727015234663,MT
2530,Lithium ores,Argentina,2020,11,Export,1865.1462021220966,14249.27103284175,MT
2530,Lithium ores,Zimbabwe,2020,11,Export,4229.288320586719,16354.047961672013,MT
2508,Graphite ores,China,2020,11,Import,3965.7691117024356,44701.735095726,MT
2508,Graphite ores,Madagascar,2020,11,Import,2225.705355924995,45587.21404886521,MT
2508,Graphite ores,Mozambique,2020,11,Import,1948.8584644196449,48239.8424080153,MT
2508,Graphite ores,Sri Lanka,2020,11,Import,537.5186701753073,34663.9440586589,MT
2508,Graphite ores,Canada,2020,11,Import,2519.6887982389503,19994.791467326708,MT
2508,Graphite ores,China,2020,11,Export,3200.2882058681444,35488.99749008223,MT
2508,Graphite ores,Madagascar,2020,11,Export,121.38002128651453,9180.701348612736,MT
2508,Graphite ores,Mozambique,2020,11,Export,3593.9256481081616,33652.885265332116,MT
2508,Graphite ores,Sri Lanka,2020,11,Export,4833.632775130518,38290.85172228837,MT
2508,Graphite ores,Canada,2020,11,Export,4758.786267883556,35424.48457520554,MT
2603,Copper ores,Chile,2020,12,Import,1560.4558223332715,6162.881190291967,MT
2603,Copper ores,Australia,2020,12,Import,3930.9369303901844,32563.31185231988,MT
2603,Copper ores,Indonesia,2020,12,Import,336.11146072715155,18642.472829147937,MT
2603,Copper ores,Peru,2020,12,Import,4788.319095873002,25519.65613979986,MT
2603,Copper ores,USA,2020,12,Import,2220.3727664965527,23427.280652805406,MT
2603,Copper ores,Chile,2020,12,Export,1123.5253476253024,19066.651372374967,MT
2603,Copper ores,Australia,2020,12,Export,1912.0849543371655,3565.3959891861477,MT
2603,Copper ores,Indonesia,2020,12,Export,3861.0813797377996,21408.71716329007,MT
2603,Copper ores,Peru,2020,12,Export,4128.681445400474,42667.052054874875,MT
2603,Copper ores,USA,2020,12,Export,1138.7708680234246,33210.320626336295,MT
2530,Lithium ores,Australia,2020,12,Import,2414.1808403986106,44127.68015815277,MT
2530,Lithium ores,Chile,2020,12,Import,1157.1293279646252,34212.84681519217,MT
2530,Lithium ores,China,2020,12,Import,3077.985399038341,15469.772401019807,MT
2530,Lithium ores,Argentina,2020,12,Import,769.3444278907458,32930.34826338655,MT
2530,Lithium ores,Zimbabwe,2020,12,Import,3719.1275448484203,16465.73984440415,MT
2530,Lithium ores,Australia,2020,12,Export,3259.6797597093378,20361.41447296366,MT
2530,Lithium ores,Chile,2020,12,Export,3594.713728084827,10761.548469808602,MT
2530,Lithium ores,China,2020,12,Export,4462.053512917254,15083.070226813406,MT
2530,Lithium ores,Argentina,2020,12,Export,1902.1513400051492,3846.5056519371396,MT
2530,Lithium ores,Zimbabwe,2020,12,Export,646.4098403742544,26277.233232904076,MT
2508,Graphite ores,China,2020,12,Import,1411.2041159670603,41938.531061367525,MT
2508,Graphite ores,Madagascar,2020,12,Import,171.99760440927383,19575.60838492487,MT
2508,Graphite ores,Mozambique,2020,12,Import,1752.9931791685542,1947.0539149624506,MT
2508,Graphite ores,Sri Lanka,2020,12,Import,709.4051551025001,21268.49107101313,MT
2508,Graphite ores,Canada,2020,12,Import,2515.0364637924886,20810.197615488585,MT
2508,Graphite ores,China,2020,12,Export,2701.59462421926,30161.452070378396,MT
2508,Graphite ores,Madagascar,2020,12,Export,148.62672352639458,23740.66281322169,MT
2508,Graphite ores,Mozambique,2020,12,Export,4821.146280349183,26432.581726347886,MT
2508,Graphite ores,Sri Lanka,2020,12,Export,3419.957110548871,16281.329037927277,MT
2508,Graphite ores,Canada,2020,12,Export,3892.5577529485363,38873.15261192964,MT
2603,Copper ores,Chile,2021,1,Import,2654.3506335052807,48824.67734068147,MT
2603,Copper ores,Australia,2021,1,Import,715.1960523370016,1830.4355795894687,MT
2603,Copper ores,Indonesia,2021,1,Import,3873.77523760977,40550.62133087924,MT
2603,Copper ores,Peru,2021,1,Import,689.0154226908236,14013.558814971697,MT
2603,Copper ores,USA,2021,1,Import,186.00658049648166,15372.12192824767,MT
2603,Copper ores,Chile,2021,1,Export,3888.3951822014906,26380.06585791637,MT
2603,Copper ores,Australia,2021,1,Export,1805.6684065246116,19215.225450410184,MT
2603,Copper ores,Indonesia,2021,1,Export,106.63276600579395,15690.225850696559,MT
2603,Copper ores,Peru,2021,1,Export,3267.6478340258595,48735.5277470015,MT
2603,Copper ores,USA,2021,1,Export,4250.5980522211075,2156.153267630927,MT
2530,Lithium ores,Australia,2021,1,Import,4502.9469629067125,39376.72225163267,MT
2530,Lithium ores,Chile,2021,1,Import,3923.843005497804,23441.792191175,MT
2530,Lithium ores,China,2021,1,Import,2050.225935477064,15842.870712826438,MT
2530,Lithium ores,Argentina,2021,1,Import,421.9048088763923,12183.532811191257,MT
2530,Lithium ores,Zimbabwe,2021,1,Import,1308.3578113923206,24719.77641579988,MT
2530,Lithium ores,Australia,2021,1,Export,3762.4775923238003,24216.681591499382,MT
2530,Lithium ores,Chile,2021,1,Export,383.437802291087,47931.70024842199,MT
2530,Lithium ores,China,2021,1,Export,4719.34916356115,39474.28761427201,MT
2530,Lithium ores,Argentina,2021,1,Export,4957.506717664681,27679.634307212884,MT
2530,Lithium ores,Zimbabwe,2021,1,Export,4817.56491624071,4704.646990220788,MT
2508,Graphite ores,China,2021,1,Import,1891.8356664807195,12043.682132331525,MT
2508,Graphite ores,Madagascar,2021,1,Import,1059.5821122579232,7899.344495741128,MT
2508,Graphite ores,Mozambique,2021,1,Import,3149.826843673384,39284.770931617946,MT
2508,Graphite ores,Sri Lanka,2021,1,Import,2933.662157159767,8201.172769822275,MT
2508,Graphite ores,Canada,2021,1,Import,4074.5064726740075,32161.780651022695,MT
2508,Graphite ores,China,2021,1,Export,2002.0119600222781,34032.38448126709,MT
2508,Graphite ores,Madagascar,2021,1,Export,1373.534398289881,17914.418216216316,MT
2508,Graphite ores,Mozambique,2021,1,Export,4595.680631346752,15234.7207778996,MT
2508,Graphite ores,Sri Lanka,2021,1,Export,2402.942513973889,44616.91573240472,MT
2508,Graphite ores,Canada,2021,1,Export,3567.8346163108845,4047.958082070435,MT
2603,Copper ores,Chile,2021,2,Import,821.7849169669547,1384.237947823924,MT
2603,Copper ores,Australia,2021,2,Import,3191.5167721229004,22935.997845110498,MT
2603,Copper ores,Indonesia,2021,2,Import,757.9467694211501,47938.771931781754,MT
2603,Copper ores,Peru,2021,2,Import,2695.3326473335374,12852.77141153157,MT
2603,Copper ores,USA,2021,2,Import,2552.957498658067,34301.39630402028,MT
2603,Copper ores,Chile,2021,2,Export,473.5721680704659,14460.486937346708,MT
2603,Copper ores,Australia,2021,2,Export,4054.1309053315686,23523.5786497304,MT
2603,Copper ores,Indonesia,2021,2,Export,2778.227995958245,22207.984108263994,MT
2603,Copper ores,Peru,2021,2,Export,315.1097189507251,9121.73921118764,MT
2603,Copper ores,USA,2021,2,Export,2283.154029835265,11250.087804988463,MT
2530,Lithium ores,Australia,2021,2,Import,344.8972404324258,42338.833538539366,MT
2530,Lithium ores,Chile,2021,2,Import,4907.843392904168,39864.00082584023,MT
2530,Lithium ores,China,2021,2,Import,4283.546116352868,12856.879385535223,MT
2530,Lithium ores,Argentina,2021,2,Import,4807.072180014678,10649.35951821799,MT
2530,Lithium ores,Zimbabwe,2021,2,Import,4762.006070772978,49746.1454043316,MT
2530,Lithium ores,Australia,2021,2,Export,3587.441748155639,49076.04285779927,MT
2530,Lithium ores,Chile,2021,2,Export,2890.744919878808,13717.547375628426,MT
2530,Lithium ores,China,2021,2,Export,2241.2798397615425,30084.485833560513,MT
2530,Lithium ores,Argentina,2021,2,Export,458.0996539323734,31494.819966245057,MT
2530,Lithium ores,Zimbabwe,2021,2,Export,4907.771400135243,10315.274839402653,MT
2508,Graphite ores,China,2021,2,Import,3983.7160698130783,45487.040895201346,MT
2508,Graphite ores,Madagascar,2021,2,Import,4724.137804819082,48046.64461586691,MT
2508,Graphite ores,Mozambique,2021,2,Import,2655.1522297352126,48888.08749158368,MT
2508,Graphite ores,Sri Lanka,2021,2,Import,3810.8200149587506,8921.900375611134,MT
2508,Graphite ores,Canada,2021,2,Import,2436.810521693053,36198.22759322819,MT
2508,Graphite ores,China,2021,2,Export,1311.9675475135084,32390.14399389548,MT
2508,Graphite ores,Madagascar,2021,2,Export,3366.3423473284342,8972.287446619728,MT
2508,Graphite ores,Mozambique,2021,2,Export,2868.9180310185056,38809.71863795177,MT
2508,Graphite ores,Sri Lanka,2021,2,Export,2544.5887562261155,1593.0527220292638,MT
2508,Graphite ores,Canada,2021,2,Export,144.28849848853167,18494.437854530595,MT
2603,Copper ores,Chile,2021,3,Import,4638.3509353157315,12205.16220057683,MT
2603,Copper ores,Australia,2021,3,Import,3208.382075471267,11881.717663972708,MT
2603,Copper ores,Indonesia,2021,3,Import,1676.1829493317882,42554.06239047272,MT
2603,Copper ores,Peru,2021,3,Import,3671.4210671227397,5674.564588347321,MT
2603,Copper ores,USA,2021,3,Import,2200.639902833525,2429.3184186179587,MT
2603,Copper ores,Chile,2021,3,Export,2456.361718354744,33459.26657335233,MT
2603,Copper ores,Australia,2021,3,Export,680.6628556309427,15155.362006549118,MT
2603,Copper ores,Indonesia,2021,3,Export,2049.3994649605693,46057.02020814644,MT
2603,Copper ores,Peru,2021,3,Export,4966.949575572524,3200.653650785177,MT
2603,Copper ores,USA,2021,3,Export,3828.938825127421,19214.479253714817,MT
2530,Lithium ores,Australia,2021,3,Import,2023.0451125244522,37958.98369400411,MT
2530,Lithium ores,Chile,2021,3,Import,4600.289517512502,47595.50113062487,MT
2530,Lithium ores,China,2021,3,Import,2927.9006715877717,18498.93680572464,MT
2530,Lithium ores,Argentina,2021,3,Import,3958.9905207080183,13299.067779852712,MT
2530,Lithium ores,Zimbabwe,2021,3,Import,2863.962741284237,18570.344614718786,MT
2530,Lithium ores,Australia,2021,3,Export,3317.492261168593,12779.546731781838,MT
2530,Lithium ores,Chile,2021,3,Export,1038.8054341006464,45993.715247096414,MT
2530,Lithium ores,China,2021,3,Export,598.8380464527309,25791.937479011653,MT
2530,Lithium ores,Argentina,2021,3,Export,1182.1786365187438,2907.568202957705,MT
2530,Lithium ores,Zimbabwe,2021,3,Export,276.4922096279893,9585.86683318554,MT
2508,Graphite ores,China,2021,3,Import,4347.174737079401,14841.458454874306,MT
2508,Graphite ores,Madagascar,2021,3,Import,4757.249935818949,29499.492356470484,MT
2508,Graphite ores,Mozambique,2021,3,Import,2239.409529866954,29424.352898803274,MT
2508,Graphite ores,Sri Lanka,2021,3,Import,2631.822087608712,38180.03643410893,MT
2508,Graphite ores,Canada,2021,3,Import,1484.2307232669762,18299.469188414816,MT
2508,Graphite ores,China,2021,3,Export,4481.062082412928,47376.36914436987,MT
2508,Graphite ores,Madagascar,2021,3,Export,4473.535314683725,21552.951703908366,MT
2508,Graphite ores,Mozambique,2021,3,Export,3923.79096473372,24340.45093175384,MT
2508,Graphite ores,Sri Lanka,2021,3,Export,2537.945275515901,11029.325343806913,MT
2508,Graphite ores,Canada,2021,3,Export,2996.5384859667306,10120.658989914049,MT
2603,Copper ores,Chile,2021,4,Import,1724.6670254292494,42896.47987937682,MT
2603,Copper ores,Australia,2021,4,Import,1114.6714651331906,4486.755973498208,MT
2603,Copper ores,Indonesia,2021,4,Import,438.1372038027999,47098.441504652284,MT
2603,Copper ores,Peru,2021,4,Import,2583.9101460129896,21061.1915190339,MT
2603,Copper ores,USA,2021,4,Import,4073.3050469388004,41955.47046761528,MT
2603,Copper ores,Chile,2021,4,Export,1727.7360622664626,34987.284816215964,MT
2603,Copper ores,Australia,2021,4,Export,3878.5017976742442,33077.883656431775,MT
2603,Copper ores,Indonesia,2021,4,Export,842.8158665204869,43918.271092335795,MT
2603,Copper ores,Peru,2021,4,Export,2741.5633084064425,14841.14889213018,MT
2603,Copper ores,USA,2021,4,Export,2183.6181086447,2840.9834295464616,MT
2530,Lithium ores,Australia,2021,4,Import,726.5473259898461,38511.79077527718,MT
2530,Lithium ores,Chile,2021,4,Import,100.05701030129408,21411.725595632317,MT
2530,Lithium ores,China,2021,4,Import,2660.2998873193833,3677.0865800476427,MT
2530,Lithium ores,Argentina,2021,4,Import,4868.082998564431,12080.141231233925,MT
2530,Lithium ores,Zimbabwe,2021,4,Import,1590.5737262177763,15893.183100496339,MT
2530,Lithium ores,Australia,2021,4,Export,1229.0416443750146,1072.2172822292594,MT
2530,Lithium ores,Chile,2021,4,Export,3673.789491031182,48375.429490164985,MT
2530,Lithium ores,China,2021,4,Export,1199.0380680967207,33489.3123983677,MT
2530,Lithium ores,Argentina,2021,4,Export,3735.292002097704,42572.84357543571,MT
2530,Lithium ores,Zimbabwe,2021,4,Export,2170.8830653666846,15843.614376381032,MT
2508,Graphite ores,China,2021,4,Import,1693.9461567128524,35918.44532182713,MT
2508,Graphite ores,Madagascar,2021,4,Import,4102.219385877617,9899.08442007353,MT
2508,Graphite ores,Mozambique,2021,4,Import,1917.6109399730494,45195.06964070835,MT
2508,Graphite ores,Sri Lanka,2021,4,Import,4052.7982465042223,49258.06173536131,MT
2508,Graphite ores,Canada,2021,4,Import,3795.816472442196,20266.56485036819,MT
2508,Graphite ores,China,2021,4,Export,2994.125386573725,33389.6984581187,MT
2508,Graphite ores,Madagascar,2021,4,Export,484.43349995390736,27680.35099608939,MT
2508,Graphite ores,Mozambique,2021,4,Export,3575.6720595157867,9198.74389605196,MT
2508,Graphite ores,Sri Lanka,2021,4,Export,3925.09541538523,29604.86624519147,MT
2508,Graphite ores,Canada,2021,4,Export,4765.886749918213,3078.6926121376932,MT
2603,Copper ores,Chile,2021,5,Import,1400.098074021788,30476.14008569138,MT
2603,Copper ores,Australia,2021,5,Import,1553.1435698090604,36006.78403949087,MT
2603,Copper ores,Indonesia,2021,5,Import,3819.125884357462,6023.282239257248,MT
2603,Copper ores,Peru,2021,5,Import,2617.886874613162,25935.637223961738,MT
2603,Copper ores,USA,2021,5,Import,1909.4757740561513,46713.318265913935,MT
2603,Copper ores,Chile,2021,5,Export,4154.780967378783,35163.2597135722,MT
2603,Copper ores,Australia,2021,5,Export,3600.200515101488,23624.091046842837,MT
2603,Copper ores,Indonesia,2021,5,Export,4612.873153373222,35035.17593541098,MT
2603,Copper ores,Peru,2021,5,Export,3672.0072021135006,43222.85428557992,MT
2603,Copper ores,USA,2021,5,Export,1442.950787776736,40546.474289468446,MT
2530,Lithium ores,Australia,2021,5,Import,1056.678954486811,17921.755659999504,MT
2530,Lithium ores,Chile,2021,5,Import,1744.4912259222292,48947.74795106789,MT
2530,Lithium ores,China,2021,5,Import,4297.032396364842,35357.32321792273,MT
2530,Lithium ores,Argentina,2021,5,Import,3662.5781319154116,28541.566925725983,MT
2530,Lithium ores,Zimbabwe,2021,5,Import,4740.744268831743,25316.678891235715,MT
2530,Lithium ores,Australia,2021,5,Export,1964.5367783624831,8988.731509647958,MT
2530,Lithium ores,Chile,2021,5,Export,3952.407696079184,36987.75267170398,MT
2530,Lithium ores,China,2021,5,Export,1983.3396887682609,2234.477284002239,MT
2530,Lithium ores,Argentina,2021,5,Export,4211.0869058182525,1559.481189249608,MT
2530,Lithium ores,Zimbabwe,2021,5,Export,3548.1289201823497,48542.598376576796,MT
2508,Graphite ores,China,2021,5,Import,2244.540507926197,12513.696844801685,MT
2508,Graphite ores,Madagascar,2021,5,Import,3553.8679492125702,41039.27895876367,MT
2508,Graphite ores,Mozambique,2021,5,Import,2777.5085487814517,48384.72848755116,MT
2508,Graphite ores,Sri Lanka,2021,5,Import,353.1767361240094,25734.98431692188,MT
2508,Graphite ores,Canada,2021,5,Import,3620.4243418804954,43269.38308630977,MT
2508,Graphite ores,China,2021,5,Export,978.3524983481713,40200.17060642039,MT
2508,Graphite ores,Madagascar,2021,5,Export,2808.264671020872,20431.130417508197,MT
2508,Graphite ores,Mozambique,2021,5,Export,745.4036400375585,43399.49218653671,MT
2508,Graphite ores,Sri Lanka,2021,5,Export,870.6387200806053,16179.605101245863,MT
2508,Graphite ores,Canada,2021,5,Export,1521.2231066159407,43699.28767535186,MT
2603,Copper ores,Chile,2021,6,Import,3396.2446716236004,40037.38846237725,MT
2603,Copper ores,Australia,2021,6,Import,1327.292704083245,31618.830880742946,MT
2603,Copper ores,Indonesia,2021,6,Import,2901.5553174043685,41808.68846262529,MT
2603,Copper ores,Peru,2021,6,Import,4539.826596358176,1595.6818023919536,MT
2603,Copper ores,USA,2021,6,Import,3402.697603388084,3539.954156866722,MT
2603,Copper ores,Chile,2021,6,Export,2789.407458879044,15094.003723140231,MT
2603,Copper ores,Australia,2021,6,Export,1603.205337658492,18294.96666916547,MT
2603,Copper ores,Indonesia,2021,6,Export,3144.3330003430897,17368.44831776969,MT
2603,Copper ores,Peru,2021,6,Export,3690.225347892374,20821.841893119614,MT
2603,Copper ores,USA,2021,6,Export,434.9306815187972,39404.232281721255,MT
2530,Lithium ores,Australia,2021,6,Import,1500.2157905042595,22205.57710036387,MT
2530,Lithium ores,Chile,2021,6,Import,3458.6750277873175,17290.35170028689,MT
2530,Lithium ores,China,2021,6,Import,377.26971511890656,19322.131303627866,MT
2530,Lithium ores,Argentina,2021,6,Import,4727.798055202087,32444.98546762935,MT
2530,Lithium ores,Zimbabwe,2021,6,Import,3390.247828469314,31981.825528244353,MT
2530,Lithium ores,Australia,2021,6,Export,1075.0614809012404,21498.359341011725,MT
2530,Lithium ores,Chile,2021,6,Export,3779.6050119802594,5967.271980104798,MT
2530,Lithium ores,China,2021,6,Export,1461.4786028395902,14539.636314826826,MT
2530,Lithium ores,Argentina,2021,6,Export,2216.8927452130793,49038.06830616707,MT
2530,Lithium ores,Zimbabwe,2021,6,Export,430.7624787507275,26416.348724649157,MT
2508,Graphite ores,China,2021,6,Import,978.8869418598313,48563.15072507746,MT
2508,Graphite ores,Madagascar,2021,6,Import,655.1871731645746,20776.449115717973,MT
2508,Graphite ores,Mozambique,2021,6,Import,3715.6364256895704,35523.16697334482,MT
2508,Graphite ores,Sri Lanka,2021,6,Import,2171.3703207802682,17979.684229683193,MT
2508,Graphite ores,Canada,2021,6,Import,2048.300654909066,13949.536894773324,MT
2508,Graphite ores,China,2021,6,Export,1106.131399663319,24668.94518038561,MT
2508,Graphite ores,Madagascar,2021,6,Export,1415.815404731276,15085.621579965256,MT
2508,Graphite ores,Mozambique,2021,6,Export,3318.1047110253294,48458.329253294716,MT
2508,Graphite ores,Sri Lanka,2021,6,Export,3057.822282740938,4771.993886183347,MT
2508,Graphite ores,Canada,2021,6,Export,470.3597078849282,47619.73782143273,MT
2603,Copper ores,Chile,2021,7,Import,1556.7248725059349,5511.282318041296,MT
2603,Copper ores,Australia,2021,7,Import,3035.31847703687,31558.79013622304,MT
2603,Copper ores,Indonesia,2021,7,Import,3277.673618581572,14102.699365019524,MT
2603,Copper ores,Peru,2021,7,Import,174.04235265092768,48285.75310326912,MT
2603,Copper ores,USA,2021,7,Import,1329.3759238864022,34125.288114574825,MT
2603,Copper ores,Chile,2021,7,Export,3562.486362405677,30890.3634368948,MT
2603,Copper ores,Australia,2021,7,Export,1633.2462316468764,14283.716434439222,MT
2603,Copper ores,Indonesia,2021,7,Export,3028.574585243245,43438.686046972885,MT
2603,Copper ores,Peru,2021,7,Export,4738.995271724639,6189.384415784124,MT
2603,Copper ores,USA,2021,7,Export,858.6602017288272,47292.076680370905,MT
2530,Lithium ores,Australia,2021,7,Import,3709.0226188404836,44266.69741665888,MT
2530,Lithium ores,Chile,2021,7,Import,1092.8999072631814,29791.707684360692,MT
2530,Lithium ores,China,2021,7,Import,3535.584012645621,34325.48238690166,MT
2530,Lithium ores,Argentina,2021,7,Import,2099.943285246821,1754.3496928741154,MT
2530,Lithium ores,Zimbabwe,2021,7,Import,2956.3376783408894,13401.975419800829,MT
2530,Lithium ores,Australia,2021,7,Export,2306.2458061001626,47921.46973910705,MT
2530,Lithium ores,Chile,2021,7,Export,2055.27305644793,42150.278726556906,MT
2530,Lithium ores,China,2021,7,Export,1023.8489681713305,33950.56440322641,MT
2530,Lithium ores,Argentina,2021,7,Export,4887.334076750823,5992.761942773903,MT
2530,Lithium ores,Zimbabwe,2021,7,Export,140.76771691324086,22245.5568389981,MT
2508,Graphite ores,China,2021,7,Import,553.8648669516992,37670.83313413533,MT
2508,Graphite ores,Madagascar,2021,7,Import,4581.288452857939,22267.027662729182,MT
2508,Graphite ores,Mozambique,2021,7,Import,1367.6870465616607,22285.76263132388,MT
2508,Graphite ores,Sri Lanka,2021,7,Import,3644.894307465005,1443.6539174381778,MT
2508,Graphite ores,Canada,2021,7,Import,2988.3245484750164,31051.292559481575,MT
2508,Graphite ores,China,2021,7,Export,3224.672409790084,12859.081919062983,MT
2508,Graphite ores,Madagascar,2021,7,Export,3598.858344552821,5478.182830257044,MT
2508,Graphite ores,Mozambique,2021,7,Export,1076.424648687324,43996.03228606961,MT
2508,Graphite ores,Sri Lanka,2021,7,Export,3719.743438560175,1673.5321465559173,MT
2508,Graphite ores,Canada,2021,7,Export,1317.043675812021,11505.917666665064,MT
2603,Copper ores,Chile,2021,8,Import,1426.9510073811657,13130.428743714434,MT
2603,Copper ores,Australia,2021,8,Import,406.3788491399441,23488.085313244195,MT
2603,Copper ores,Indonesia,2021,8,Import,3690.3940264522093,30729.854511154383,MT
2603,Copper ores,Peru,2021,8,Import,3397.071176130591,4976.309748275718,MT
2603,Copper ores,USA,2021,8,Import,4762.304479866258,42086.09985830822,MT
2603,Copper ores,Chile,2021,8,Export,4044.9425606287473,41326.20644704661,MT
2603,Copper ores,Australia,2021,8,Export,4670.28148985053,27668.444339571186,MT
2603,Copper ores,Indonesia,2021,8,Export,1081.3818875513668,31222.396784774515,MT
2603,Copper ores,Peru,2021,8,Export,3740.119318972901,37157.95227434725,MT
2603,Copper ores,USA,2021,8,Export,2655.1002184177123,4354.477247345325,MT
2530,Lithium ores,Australia,2021,8,Import,1918.4533983076265,46117.56381470451,MT
2530,Lithium ores,Chile,2021,8,Import,2963.7996578113875,27378.26521952996,MT
2530,Lithium ores,China,2021,8,Import,1417.3822204727483,19053.997075912368,MT
2530,Lithium ores,Argentina,2021,8,Import,4487.195836850529,33656.68932881495,MT
2530,Lithium ores,Zimbabwe,2021,8,Import,3958.196431086431,23262.925730315103,MT
2530,Lithium ores,Australia,2021,8,Export,3188.2113753351737,13170.79682841717,MT
2530,Lithium ores,Chile,2021,8,Export,3556.758068389083,21952.46535146353,MT
2530,Lithium ores,China,2021,8,Export,2268.4730225922535,32816.7939042672,MT
2530,Lithium ores,Argentina,2021,8,Export,4687.775045197741,4136.310983822425,MT
2530,Lithium ores,Zimbabwe,2021,8,Export,4141.241863000338,15326.772410197462,MT
2508,Graphite ores,China,2021,8,Import,2275.205327081251,2073.7531099754387,MT
2508,Graphite ores,Madagascar,2021,8,Import,1575.1257813881339,25628.930888876395,MT
2508,Graphite ores,Mozambique,2021,8,Import,375.26277900245117,25063.69073977509,MT
2508,Graphite ores,Sri Lanka,2021,8,Import,4642.842081406294,6164.267687282456,MT
2508,Graphite ores,Canada,2021,8,Import,3845.7595675699713,21073.881615423637,MT
2508,Graphite ores,China,2021,8,Export,3310.3512011692565,13751.593301276238,MT
2508,Graphite ores,Madagascar,2021,8,Export,881.5120864526556,8862.668099290095,MT
2508,Graphite ores,Mozambique,2021,8,Export,445.4105336514088,10096.688540160909,MT
2508,Graphite ores,Sri Lanka,2021,8,Export,3354.6749864459443,44202.8399803319,MT
2508,Graphite ores,Canada,2021,8,Export,4089.215859396693,34571.58118384972,MT
2603,Copper ores,Chile,2021,9,Import,641.1161307144031,15170.184868501541,MT
2603,Copper ores,Australia,2021,9,Import,1618.053689080098,13247.89037348344,MT
2603,Copper ores,Indonesia,2021,9,Import,2623.5277325776433,27242.136929103955,MT
2603,Copper ores,Peru,2021,9,Import,1848.74127833844,18335.668778085364,MT
2603,Copper ores,USA,2021,9,Import,4159.922429739799,39675.3495676646,MT
2603,Copper ores,Chile,2021,9,Export,1608.1995752356536,45775.633749789704,MT
2603,Copper ores,Australia,2021,9,Export,4768.793583312279,17010.384559472,MT
2603,Copper ores,Indonesia,2021,9,Export,1836.6822490859688,25776.073517675984,MT
2603,Copper ores,Peru,2021,9,Export,4711.491981415,43939.652223973266,MT
2603,Copper ores,USA,2021,9,Export,602.58301665959,20243.806420299396,MT
2530,Lithium ores,Australia,2021,9,Import,2811.518829773882,25653.491155025462,MT
2530,Lithium ores,Chile,2021,9,Import,1049.9290328907741,43082.02178723958,MT
2530,Lithium ores,China,2021,9,Import,3417.009836684503,42057.510367738374,MT
2530,Lithium ores,Argentina,2021,9,Import,4307.944968812414,37669.43682962125,MT
2530,Lithium ores,Zimbabwe,2021,9,Import,2252.131946123615,30916.790995755804,MT
2530,Lithium ores,Australia,2021,9,Export,885.7904899867415,34008.62545627048,MT
