date,mineral,export_value,import_value,trade_balance,dependency_ratio,mom_growth,yoy_growth,ma_3m,ma_12m,year,month,quarter,day_of_year,month_sin,month_cos,lag_1m,lag_3m,lag_6m,lag_12m
2023-01-31,Lithium,12280.945099730956,11405.866193206133,875.0789065248227,48.15281403709719,-32.19908334462467,-23.285464956249267,14355.009716583707,14000.54682958428,2023,1,1,31,0.49999999999999994,0.8660254037844387,16822.58405322292,11803.332793728454,9596.125185672454,14867.933679975122
2023-02-28,Copper,10390.609961562139,9100.232871461241,1290.3770901008975,46.689786323876646,-18.898619701678953,23.598157531214127,11051.15164129289,11384.47358710254,2023,2,1,59,0.8660254037844386,0.5000000000000001,11220.811332664376,14669.442973783669,14486.02756745086,7362.75770871667
2023-02-28,Graphite,11434.572623705966,13630.131309595523,-2195.5586858895567,54.37978180738151,29.869137682680048,2.7087615462038084,12714.56751344097,12848.689642318195,2023,2,1,59,0.8660254037844386,0.5000000000000001,10495.28129069367,13851.457788896287,19575.544509191455,13270.660754159686
2023-02-28,Lithium,9517.385845190202,13337.218347941944,-3819.832502751742,58.35681176202476,16.932972226924893,-33.67630073867435,13855.222864790332,13436.20836396665,2023,2,1,59,0.8660254037844386,0.5000000000000001,11405.866193206133,14836.578903322075,12090.144486849473,20109.27993535348
2023-03-31,Copper,9958.422156959867,13492.932704947794,-3534.5105479879276,57.535834430037724,48.27019149435468,61.10009851740521,11271.325636357804,11810.926625279899,2023,3,1,90,1.0,6.123233995736766e-17,9100.232871461241,12832.410719753054,16560.790795841815,8375.496246819503
2023-03-31,Graphite,12749.236727449963,15051.42943928549,-2302.192711835527,54.140535154855726,10.42761876174576,58.87478150198533,13058.947346524894,13313.494697780176,2023,3,1,90,1.0,6.123233995736766e-17,13630.131309595523,14018.289940033725,9155.330603511356,9473.768773741731
2023-03-31,Lithium,10685.546799757763,10992.133836764177,-306.5870370064131,50.707149076847934,-17.583010564865166,-1.4046218343066186,11911.739459304086,13423.158571065615,2023,3,1,90,1.0,6.123233995736766e-17,13337.218347941944,16822.58405322292,20158.608385584215,11148.731351576609
2023-04-30,Lithium,12905.602710504507,17536.227227508738,-4630.624517004231,57.60569342650109,59.53433144033649,75.78313933712822,13955.193137404953,14053.17270687393,2023,4,2,120,0.8660254037844387,-0.4999999999999998,10992.133836764177,11405.866193206133,11803.332793728454,9976.057597808987
2023-04-30,Copper,10710.711840183983,11136.769262356878,-426.0574221728948,50.975072183775325,-17.46220405981067,-5.302708039804704,11243.31161292197,11758.958370536691,2023,4,2,120,0.8660254037844387,-0.4999999999999998,13492.932704947794,11220.811332664376,7892.580382218841,11760.388319275346
2023-04-30,Graphite,6836.98573411255,6838.269937452548,-1.2842033399983848,50.00469535404252,-54.567305616806784,-47.39687244847135,11839.943562111186,12800.038839608746,2023,4,2,120,0.8660254037844387,-0.4999999999999998,15051.42943928549,10495.28129069367,12858.67328284908,12999.74023550968
2023-05-31,Copper,11492.265437215317,13101.523474852125,-1609.2580376368078,53.271675713308234,17.642048301532686,28.704926134485408,12577.0751473856,12002.459969432946,2023,5,2,151,0.49999999999999994,-0.8660254037844387,11136.769262356878,9100.232871461241,14669.442973783669,10179.504288097083
2023-05-31,Graphite,13082.333187853299,7502.606114865001,5579.7270729882985,36.447064548178,9.71497445244076,-48.943118630138294,9797.435163867678,12200.705750605857,2023,5,2,151,0.49999999999999994,-0.8660254037844387,6838.269937452548,13630.131309595523,13851.457788896287,14694.603182899657
2023-05-31,Lithium,9853.099481224615,13679.807815575576,-3826.7083343509603,58.13054733545668,-21.99115785796658,-15.356084142669957,14069.389626616163,13846.357015374013,2023,5,2,151,0.49999999999999994,-0.8660254037844387,17536.227227508738,13337.218347941944,14836.578903322075,16161.596113574564
2023-06-30,Copper,16311.883902876285,10416.238861454536,5895.645041421749,38.97108283023603,-20.495972232175063,7.469216114374877,11551.510532887847,12062.78820571625,2023,6,2,181,1.2246467991473532e-16,-1.0,13101.523474852125,13492.932704947794,12832.410719753054,9692.300026054883
2023-06-30,Graphite,11834.137354659479,8979.19787806141,2854.9394765980687,43.14156178076211,19.681051365215897,-8.681171083969463,7773.357976792984,12129.572234201898,2023,6,2,181,1.2246467991473532e-16,-1.0,7502.606114865001,15051.42943928549,14018.289940033725,9832.800074908931
2023-06-30,Lithium,14204.058073783943,15969.323245770624,-1765.2651719866808,52.925202769440126,16.73645902823464,14.906586753075747,15728.452762951645,14018.995872928897,2023,6,2,181,1.2246467991473532e-16,-1.0,13679.807815575576,10992.133836764177,16822.58405322292,13897.65695511199
2023-07-31,Copper,8016.767890217391,13745.479819726985,-5728.711929509594,63.16204099379824,31.96202585745571,39.637364814109155,12421.080718677882,12387.936730542684,2023,7,3,212,-0.4999999999999997,-0.8660254037844388,10416.238861454536,11136.769262356878,11220.811332664376,9843.697521809809
2023-07-31,Graphite,15885.131787620981,7697.490646694307,8187.641140926675,32.64052023109024,-14.27418405043348,-43.395204838573,8059.764879873571,11637.808561760821,2023,7,3,212,-0.4999999999999997,-0.8660254037844388,8979.19787806141,6838.269937452548,10495.28129069367,13598.654715987235
2023-07-31,Lithium,8236.429200938499,19533.889893142492,-11297.460692203993,70.3408910317706,22.321338183920368,103.56018200249899,16394.340318162896,14847.142931884737,2023,7,3,212,-0.4999999999999997,-0.8660254037844388,15969.323245770624,17536.227227508738,11405.866193206133,9596.125185672454
2023-08-31,Lithium,13521.86341849997,17519.437740553683,-3997.5743220537133,56.43912170686788,-10.312601144004585,44.90676897707622,17674.216959822264,15299.584036360086,2023,8,3,243,-0.8660254037844385,-0.5000000000000004,19533.889893142492,13679.807815575576,13337.218347941944,12090.144486849473
2023-08-31,Copper,14643.23183835087,11404.006866028973,3239.2249723218974,43.782018491316656,-17.0344941348473,-21.27581690060415,11855.241849070166,12131.10167209086,2023,8,3,243,-0.8660254037844385,-0.5000000000000004,13745.479819726985,13101.523474852125,9100.232871461241,14486.02756745086
2023-08-31,Graphite,11207.709208080565,18441.738691109484,-7234.029483028919,62.1992650716888,139.581177003824,-5.791950346768681,11706.142405288401,11543.324743587322,2023,8,3,243,-0.8660254037844385,-0.5000000000000004,7697.490646694307,7502.606114865001,13630.131309595523,19575.544509191455
2023-09-30,Lithium,9996.913600093036,20394.310911603246,-10397.39731151021,67.10592034142734,16.409620066715135,1.1692400661326818,19149.21284843314,15319.225913528338,2023,9,3,273,-1.0,-1.8369701987210297e-16,17519.437740553683,15969.323245770624,10992.133836764177,20158.608385584215
2023-09-30,Copper,10987.454167146769,14838.830841279701,-3851.3766741329327,57.4563118018645,30.119448502636526,-10.397812373757375,13329.439175678554,11987.605009210682,2023,9,3,273,-1.0,-1.8369701987210297e-16,11404.006866028973,10416.238861454536,13492.932704947794,16560.790795841815
2023-09-30,Graphite,11390.209550802985,13132.146346511672,-1741.936795708687,53.55173214800997,-28.79117003841669,43.43716153161179,13090.458561438485,11874.726055504017,2023,9,3,273,-1.0,-1.8369701987210297e-16,18441.738691109484,8979.19787806141,15051.42943928549,9155.330603511356
2023-10-31,Copper,9309.146899482237,13591.007484428152,-4281.8605849459145,59.34897755089883,-8.409175697186788,72.19979811732131,13277.94839724561,12462.47393439479,2023,10,4,304,-0.8660254037844386,0.5000000000000001,14838.830841279701,13745.479819726985,11136.769262356878,7892.580382218841
2023-10-31,Graphite,11094.517021792439,12388.319456197987,-1293.8024344055484,52.75478312770729,-5.664168451117435,-3.6578721327219066,14654.06816460638,11835.529903283094,2023,10,4,304,-0.8660254037844386,0.5000000000000001,13132.146346511672,7697.490646694307,6838.269937452548,12858.67328284908
2023-10-31,Lithium,11377.04018157312,14874.551965757715,-3497.511784184595,56.66152316506299,-27.065189747132322,26.019932045473748,17596.10020597155,15575.160844530777,2023,10,4,304,-0.8660254037844386,0.5000000000000001,20394.310911603246,19533.889893142492,17536.227227508738,11803.332793728454
2023-11-30,Copper,12009.713904888624,8186.7422918168795,3822.9716130717443,40.535538572120004,-39.76353628532093,-44.191866682002,12205.526872508242,11922.248877564225,2023,11,4,334,-0.5000000000000004,0.8660254037844384,13591.007484428152,11404.006866028973,13101.523474852125,14669.442973783669
2023-11-30,Graphite,4184.204921024212,12308.965056316327,-8124.760135292115,74.63068090141093,-0.6405582303736779,-11.135959522011218,12609.810286341994,11706.988842234763,2023,11,4,334,-0.5000000000000004,0.8660254037844384,12388.319456197987,18441.738691109484,7502.606114865001,13851.457788896287
2023-11-30,Lithium,4522.069183408847,16866.48520255724,-12344.416019148393,78.85752771409383,13.391551163255855,13.681767963237434,17378.449359972736,15744.319702800372,2023,11,4,334,-0.5000000000000004,0.8660254037844384,14874.551965757715,17519.437740553683,13679.807815575576,14836.578903322075
2023-12-31,Graphite,17394.363524187633,16171.998312174796,1222.3652120128372,48.17918126192537,31.383899768861223,15.363559901771362,13623.09427489637,11886.464539913184,2023,12,4,365,-2.4492935982947064e-16,1.0,12308.965056316327,13132.146346511672,8979.19787806141,14018.289940033725
2023-12-31,Copper,13969.486931498112,11178.782520605095,2790.7044108930168,44.451498111613354,36.54738505423496,-12.886340963218334,10985.51076561671,11784.446527635228,2023,12,4,365,-2.4492935982947064e-16,1.0,8186.7422918168795,14838.830841279701,10416.238861454536,12832.410719753054
2023-12-31,Lithium,12290.354910980714,11316.008616567335,974.3462944133789,47.93626347133827,-32.90831800064878,-32.73323182237642,14352.348594960764,15285.438416412408,2023,12,4,365,-2.4492935982947064e-16,1.0,16866.48520255724,20394.310911603246,15969.323245770624,16822.58405322292
2024-01-31,Graphite,13597.35291380743,14037.487197667791,-440.1342838603614,50.796339479593364,-13.198808664851736,33.7504618395988,14172.816855386302,12181.64836549436,2024,1,1,31,0.49999999999999994,0.8660254037844387,16171.998312174796,12388.319456197987,7697.490646694307,10495.28129069367
2024-01-31,Copper,9526.568093799167,10106.931967524613,-580.363873725446,51.47799391833531,-9.588258391330285,-9.926905747868698,9824.152259982196,11691.623247206915,2024,1,1,31,0.49999999999999994,0.8660254037844387,11178.782520605095,13591.007484428152,13745.479819726985,11220.811332664376
2024-01-31,Lithium,8093.255927330143,7767.522040959429,325.73388637071366,48.97314656625939,-31.358111290342272,-31.89888510540192,11983.338620028002,14982.24307039185,2024,1,1,31,0.49999999999999994,0.8660254037844387,11316.008616567335,14874.551965757715,19533.889893142492,11405.866193206133
2024-02-29,Graphite,7245.907613602044,16398.610564323993,-9152.702950721949,69.35480960501596,16.82012837061382,20.31146429806938,15536.032024722192,12412.354970055067,2024,2,1,60,0.8660254037844386,0.5000000000000001,14037.487197667791,12308.965056316327,18441.738691109484,13630.131309595523
2024-02-29,Copper,17875.852332286624,14259.39168351634,3616.460648770284,44.37306179005232,41.085264344653005,56.69260210070517,11848.368723882015,12121.553148211506,2024,2,1,60,0.8660254037844386,0.5000000000000001,10106.931967524613,8186.7422918168795,11404.006866028973,9100.232871461241
2024-02-29,Lithium,9274.342923065136,17221.56181093413,-7947.218887868994,64.9970702409554,121.71242926794395,29.124089908834527,12101.697489486964,15305.938358974534,2024,2,1,60,0.8660254037844386,0.5000000000000001,7767.522040959429,16866.48520255724,17519.437740553683,13337.218347941944
